Mods count: 154
 
                                                          jar name                                                           |    notes     |                  mod id                   |                    mod name                     |          mod version          |                                                                                                                                                                                                                                                                                      mixin configs                                                                                                                                                                                                                                                                                       |              modrinth hash               | curseforge hash
    /META-INF/jarjar/kotlin-reflect-2.4.0.jar                                                                                |              |                                           |                                                 |                               |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
    /META-INF/jarjar/kotlin-stdlib-jdk8-2.4.0.jar                                                                            |              |                                           |                                                 |                               |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
    /META-INF/jarjar/thedarkcolour.kffmod-5.12.0.jar                                                                         |              | kotlinforforge                            | Kotlin For Forge                                | 5.12.0                        |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
kubejs-create-neoforge-2101.3.1-build.18.jar                                                                                 |              | kubejs_create                             | KubeJS Create                                   | 2101.3.1-build.18             | kubejs_create.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                | f54d9ff53909771d27e4d9d135c3707cd5d5f855 | 1849487331     
kubejs-neoforge-2101.7.2-build.377.jar                                                                                       |              | kubejs                                    | KubeJS                                          | 2101.7.2-build.377            | kubejs.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       | 7313fcd99318834c642ee9f3a05ed7fd7bcb6ef4 | 2817384932     
    /META-INF/jarjar/animated-gif-lib-for-java-animated-gif-lib-1.7.jar                                                      |              |                                           |                                                 |                               |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
    /META-INF/jarjar/better-advanced-tooltips-2101.1.0-build.1.jar                                                           |              | betteradvancedtooltips                    | Better Advanced Tooltips                        | 2101.1.0-build.1              | betteradvancedtooltips.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       |                                          |                
    /META-INF/jarjar/tiny-java-server-1.0.0-build.33.jar                                                                     |              |                                           |                                                 |                               |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
kubejs_tfc-1.21.1-2.1.0.jar                                                                                                  |              | kubejs_tfc                                | KubeJS TFC                                      | 2.1.0                         | kubejs_tfc.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   | f72ea72df20d4cb27ebd740e96bc63495af38cb4 | 59605725       
kubejsstudio-neoforge-1.21.1-1.1.0.jar                                                                                       |              | kubejsstudio                              | KubeJS Studio                                   | 1.1.0                         | kubejsstudio.mixins.json, kubejsstudio.emi.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   | d0b5a01d76f3481bc83547496e74be83d191d12b | 3172106401     
    /META-INF/jarjar/ldlib2-neoforge-1.21.1-2.2.34-all.jar                                                                   |              | ldlib2                                    | LowDragLib2                                     | 2.2.34                        | ldlib2.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       |                                          |                
        /META-INF/jarjar/taffy-1.1.4.jar                                                                                     |              |                                           |                                                 |                               |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
        /META-INF/jarjar/yoga-1.0.0.jar                                                                                      |              |                                           |                                                 |                               |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
        /META-INF/jarjar/kotlin-stdlib-2.4.20-Beta2.jar                                                                      |              |                                           |                                                 |                               |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
lambdynamiclights-4.8.11+1.21.1.jar                                                                                          |              | lambdynlights                             | LambDynamicLights                               | 4.8.11+1.21.1                 |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          | 7b5afc75a094b4e8a7118f9856eec959b10f2422 | 2584922068     
    /META-INF/jars/lambdynamiclights-4.8.11+1.21.1-neoforge.jar                                                              |              | lambdynlights_runtime                     | LambDynamicLights (Runtime)                     | 4.8.11+1.21.1                 | lambdynlights.mixins.json, lambdynlights.lightsource.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         |                                          |                
        /META-INF/jars/yumi-mc-foundation-1.0.0-beta.1+1.21.1-mojmap.jar                                                     |              | yumi_mc_core                              | Yumi Minecraft Libraries: Foundation            | 1.0.0-beta.1+1.21.1           | yumi_mc_core.mixins.json, yumi_mc_core.neoforge.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |                                          |                
            /META-INF/jars/yumi-commons-collections-1.0.0.jar                                                                |              | yumi_commons_collections                  | Yumi Commons: Collections                       | 1.0.0                         |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
            /META-INF/jars/yumi-commons-core-1.0.0.jar                                                                       |              | yumi_commons_core                         | Yumi Commons: Core                              | 1.0.0                         |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
            /META-INF/jars/yumi-commons-event-1.0.0.jar                                                                      |              | yumi_commons_event                        | Yumi Commons: Event                             | 1.0.0                         |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
        /META-INF/jars/spruceui-6.2.5+1.21.1-mojmap.jar                                                                      |              | spruceui                                  | SpruceUI                                        | 6.2.5+1.21.1                  |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
        /META-INF/jars/pridelib-1.2.4+1.21.1-mojmap.jar                                                                      |              | pride                                     | Pride Lib                                       | 1.2.4+1.21.1                  |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
        /META-INF/jars/lambdynamiclights-api-4.8.11+1.21.1-mojmap.jar                                                        |              | lambdynlights_api                         | LambDynamicLights (API)                         | 4.8.11+1.21.1                 |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
            /META-INF/jars/yumi-commons-collections-1.0.0.jar                                                                |              | yumi_commons_collections                  | Yumi Commons: Collections                       | 1.0.0                         |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
            /META-INF/jars/yumi-commons-core-1.0.0.jar                                                                       |              | yumi_commons_core                         | Yumi Commons: Core                              | 1.0.0                         |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
            /META-INF/jars/yumi-commons-event-1.0.0.jar                                                                      |              | yumi_commons_event                        | Yumi Commons: Event                             | 1.0.0                         |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
    /META-INF/jars/lambdynamiclights-4.8.11+1.21.1.jar                                                                       |              | lambdynlights_runtime                     | LambDynamicLights (Runtime)                     | 4.8.11+1.21.1                 | lambdynlights.mixins.json, lambdynlights.lightsource.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         |                                          |                
        /META-INF/jars/lambdynamiclights-api-4.8.11+1.21.1.jar                                                               |              | lambdynlights_api                         | LambDynamicLights (API)                         | 4.8.11+1.21.1                 |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
            /META-INF/jars/yumi-commons-collections-1.0.0.jar                                                                |              | yumi_commons_collections                  | Yumi Commons: Collections                       | 1.0.0                         |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
            /META-INF/jars/yumi-commons-core-1.0.0.jar                                                                       |              | yumi_commons_core                         | Yumi Commons: Core                              | 1.0.0                         |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
            /META-INF/jars/yumi-commons-event-1.0.0.jar                                                                      |              | yumi_commons_event                        | Yumi Commons: Event                             | 1.0.0                         |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
        /META-INF/jars/pridelib-1.2.4+1.21.1.jar                                                                             |              | pride                                     | Pride Lib                                       | 1.2.4+1.21.1                  |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
        /META-INF/jars/spruceui-6.2.5+1.21.1.jar                                                                             |              | spruceui                                  | SpruceUI                                        | 6.2.5+1.21.1                  | spruceui.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     |                                          |                
        /META-INF/jars/yumi-mc-foundation-1.0.0-beta.1+1.21.1.jar                                                            |              | yumi_mc_core                              | Yumi Minecraft Libraries: Foundation            | 1.0.0-beta.1+1.21.1           | yumi_mc_core.mixins.json, yumi_mc_core.neoforge.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |                                          |                
            /META-INF/jars/yumi-commons-event-1.0.0.jar                                                                      |              | yumi_commons_event                        | Yumi Commons: Event                             | 1.0.0                         |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
            /META-INF/jars/yumi-commons-core-1.0.0.jar                                                                       |              | yumi_commons_core                         | Yumi Commons: Core                              | 1.0.0                         |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
            /META-INF/jars/yumi-commons-collections-1.0.0.jar                                                                |              | yumi_commons_collections                  | Yumi Commons: Collections                       | 1.0.0                         |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
lithium-neoforge-0.15.4+mc1.21.1.jar                                                                                         |              | lithium                                   | Lithium                                         | 0.15.4+mc1.21.1               | lithium.mixins.json, lithium-neoforge.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        | 97212e45c963730bbfc7c44780df99317814c21b | 557102447      
mezz_config-1.21.1-neoforge-0.5.7.jar                                                                                        |              | mezz_config                               | MezzConfig                                      | 0.5.7                         |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          | 1ce4364a7c842f101f44fdc0ee3ca094f4780cc3 | 1172583252     
modernfix-neoforge-5.27.24+mc1.21.1.jar                                                                                      |              | modernfix                                 | ModernFix                                       | 5.27.24+mc1.21.1              | modernfix-modernfix.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          | 1fe7f8b4176e86507cc8ed5460b6acdd3dac5529 | 3606849978     
molten_vents-1.21.1-2.1.1.jar                                                                                                |              | molten_vents                              | Molten Vents                                    | 2.1.1                         |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          | 0d645330128d1d7dc0b330760f4517d3ff4a2a9d | 2060718588     
moonlight-1.21.1-3.6.4-neoforge.jar                                                                                          |              | moonlight                                 | Moonlight Lib                                   | 1.21.1-3.6.4                  | moonlight.mixins.json, moonlight-common.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      | 04a9656a7085dcc751ac58ff0e7faadee5c2def9 | 3553104162     
    /META-INF/jarjar/codecui-neoforge-1.21.1-1.3.6.jar                                                                       |              | codecui                                   | CodecUI                                         | 1.21.1-1.3.6                  | codecui.mixins.json, codecui-codec.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
NoChatReports-NEOFORGE-1.21.1-v2.9.1.jar                                                                                     |              | nochatreports                             | No Chat Reports                                 | 1.21.1-v2.9.1                 | mixins/neoforge/nochatreports-neoforge.mixins.json, mixins/common/nochatreports.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 9edfc7861277ff661141304dc8216f83eacdd9af | 1237891864     
NoChatRestrictions-NeoForge-MC1.21.11-v1.0.2.jar                                                                             |              | nochatrestrictions                        | No Chat Restrictions                            | 1.21.11-v1.0.2                | nochatrestrictions.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | f1287060af0efbd5e85de052be9d550709561ab1 | 111422751      
notenoughcrashes-neoforge-4.4.9+1.21.1.jar                                                                                   |              | notenoughcrashes                          | Not Enough Crashes                              | 4.4.9+1.21.1                  | notenoughcrashes.forge.mixins.json, notenoughcrashes.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         | 4108c653e3e0d54a6df3c5354a752ea0ea801ffe | 1179737830     
numismaticsutils-2.3-1.21.1.jar                                                                                              |              | numismaticsutils                          | Create: Numismatics Utils                       | 2.3-1.21.1                    | mixins.numismaticsutils.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             | 1d7b9b4d9abd84355be7a0f18f7a0152e4c3df74 | 1572717358     
open-parties-and-claims-neoforge-1.21.1-0.31.6.jar                                                                           |              | openpartiesandclaims                      | Open Parties and Claims                         | 0.31.6                        | openpartiesandclaims.mixins.json, openpartiesandclaims.create.neoforge.mixins.json, openpartiesandclaims.create.mixins.json, openpartiesandclaims.neoforge.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                   | 6d0ebc84bbb75322cb0ab45ffef6a54d3bc6adef | 2206236675     
Patchouli-1.21.1-93-NEOFORGE.jar                                                                                             |              | patchouli                                 | Patchouli                                       | 1.21.1-93-NEOFORGE            | patchouli_xplat.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 5413bb9b8fc35ebe46b06b48bf9afafbd8471140 | 203243708      
polymorph-neoforge-1.2.0+1.21.1.jar                                                                                          |              | polymorph                                 | Polymorph                                       | 1.2.0+1.21.1                  | polymorph-compatibility.mixins.json, polymorph.mixins.json, polymorph-compatibility.neoforge.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 | fa6c5fa8a21229c85d564b47c73df7160b3bd4df | 995117117      
powergrid-mc1.21.1-0.6.1.jar                                                                                                 |              | powergrid                                 | Create: Power Grid                              | 0.6.1                         | powergrid-forge.mixins.json, powergrid.client.mixins.json, powergrid.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         | bb0139368f141b0d3a60707ef81c8e010cc72df9 | 109790547      
